,title,year,crew_pct_women,crew_n,cast_pct_women,cast_n,bechdel_score,bechdel_desc,synopsis
21570,Stray Dog,2014,insufficient sample,2.0,Missing,Missing,Missing,Missing,"A portrait of Ron ""Stray Dog"" Hall, an aging biker and RV park manager from southern Missouri. A man who has been permanently altered by his tours of duty in Vietnam, who has come to terms with himself and acquired a rare wisdom and patience in the process, and who is now dedicated to helping his friends, his loved ones, and his fellow vets."
21572,Autolla Nepaliin - Unelmien elokuva,2014,Missing,Missing,insufficient sample,3.0,Missing,Missing,"3 young men. 19 countries. 20,000 kilometers. 1 social movement.  Juho dreams of a more just world. During an operation in Asia, he has been in contact with the Nepalese Dalit population's poor conditions and have not been able to forget what he saw. Juho wants to find a way to help them."
21574,Containment,2015,Missing,Missing,insufficient sample,5.0,Missing,Missing,Neighbors in a block wake one morning to find they have been sealed inside their apartments. Can they work together to find out why? Or will they destroy each other in their fight to escape?
21575,Lotus Eaters,2013,Missing,Missing,insufficient sample,3.0,Missing,Missing,"Story follows a group of young Londoners as they struggle to find meaning in their lives while masking their discontent with sex, drugs, and rock ‘n roll."
21576,Sudoeste,2011,Missing,Missing,insufficient sample,2.0,Missing,Missing,"In a Brazilian coastal village where everything seems motionless, Clarice grasps her life in a single day, unlike those she meets and who are living this day like any other. She tries to understand her obscure reality and the destiny of the people around her in a circular time that haunts and disorients."
21578,Hum Saath Saath Hain,1999,insufficient sample,2.0,insufficient sample,6.0,Missing,Missing,"Ramkishen and his wife Mamta have three sons. Prem and Vinod have sweethearts in Preeti and Vivek marries Sangeeta. Since Vivek is Mamta's step-son, she plots to alienate him, but will she succeed?"
21579,Jaanam Samjha Karo,1999,Missing,Missing,Missing,Missing,Missing,Missing,Love slowly develops between a spoiled young rich man and a nightclub dancer he tries to impress.
21580,Dil Kya Kare,1999,Missing,Missing,Missing,Missing,Missing,Missing,"Anand Kishore, his wife, Kavita  and only child, a daughter, Neha , live a happy and serene life in Delhi, India. Their lives are turned upside down when Kavita finds out that Neha is being stalked by a woman named Nandita Rai"
21582,Pyaar Koi Khel Nahin,1999,Missing,Missing,Missing,Missing,Missing,Missing,"Romance meets crime drama, when Nisha and Sunil are wed, but face the consequences of Sunil's brother's questionable business associates."
21585,Hello Brother,1999,insufficient sample,5.0,Missing,Missing,Missing,Missing,A ghost seeking revenge for his death haunts the man who received his heart in a transplant.
21586,Kartoos,1999,Missing,Missing,insufficient sample,7.0,Missing,Missing,"On May 1st 1993 a bomb explodes in Gangaram Park in Bombay, killing more than 150 people, many of whom are children. ACP Jay Suryavanshi is assigned this case, quick arrests are made of four individuals. Jagat Jogia, a terrorist, claims responsibility for these killings, but the police are unable to arrest him as he is now located in London, England. Jay discusses this matter with his senior, and together they recruit dreaded killer, Jeet Balraj, rename him Raja, save him from death-row, promise him freedom in exchange for killing Jagat Jogia, to which Jeet agrees. Jeet is provided with money, passport and living quarters in London, and he re-locates. Upon arrival, he meets with Manpreet Kaur, and both of them fall in love. With someone to motivate him in life, Jeet decides to give up his past life - only to find out that not only Jay has other plans for him, but Jagat is also on the look-out for him - and both their agendas are the same - his death!"
21588,Kachche Dhaage,1999,Missing,Missing,insufficient sample,6.0,Missing,Missing,"Dhananjay  and Aaftab are half brothers who have never met. When they first do they instantly loathe each other, having nothing in common. One night, Aaftab blows up a loaded truck while trying to steal from it and attracts a mass of unwanted enforcers. Soon, Aaftab is forced to send Dhananjay into a trap but ends up with them both being handcuffed and escaping from the Border Security Force, the Central Bureau of Investigation, and the border mafia who are attempting to incriminate the brothers for anti-national activities and murder. Fate has it such that they are forced to escape on foot, on motorbikes, cars, stolen trucks, and even handcuffed to each other on a moving goods train."
21589,Deewane,2000,Missing,Missing,insufficient sample,7.0,Missing,Missing,"Policeman Vishal is shot when his boss bungles a raid on a boat. To avoid the wrath of Vishal's family, his boss hires a lookalike to stop their suspicions. But when the policeman's girlfriend Sapna falls in love with the 'new' Vishal, all sorts of trouble is caused. Watch as events unfold itself and what a negative impact this will have on Vishaul's family."
21590,Dhadkan,2000,Missing,Missing,insufficient sample,4.0,Missing,Missing,"Dhadkan is about Anjali (Shilpa Shetty) who is a girl that hails from an extremely rich and influential family. Her father Mr. Chauhan (Kiran Kumar) is a renowned businessman and has many dreams for his daughter. But Anjali is in love with Dev (Sunil Shetty) who is very poor & often cannot even afford to clothe himself properly. Dev also loves Anjali, wants to marry her so has to meet her father."
21591,Khiladi 420,2000,Missing,Missing,insufficient sample,4.0,Missing,Missing,"Wealthy, world-wide business-man Shyam Prasad Bharadwaj would like to get his only daughter, Rittu marry to his business-partner Dev Kumar Malhotra. But what Shyam is unaware of is Dev is not what he claims to be but merely a con-man who is in debt with local gangsters and to worsen matters he plans to do away with the entire Bharadwaj family so that he can embezzle their property and estate."
21593,Mela,2000,insufficient sample,2.0,insufficient sample,3.0,Missing,Missing,"Roopa, a beautiful young village belle is much loved by the villagers of Chandanpur. Chandanpur celebrates a huge Mela every year and this year, they invite a Minister to inaugurate it. In an assassination attempt that follows, a massacre takes place. Chandanpur is devastated and Roopa's family gets wiped out. She vows revenge. Into her life enter two men, the gregarious Kishan and the volatile Shankar, causing much upheaval in their relationship."
21594,Refugee,2000,insufficient sample,2.0,0.18181818181818182,11.0,Missing,Missing,"The films tells the story of an un-named Indian Muslim, who helps illegal refugees from both India and Pakistan to cross the border through the Great Rann of Kutch. The film is attributed to have been inspired by the short story ""Love Across the Salt Desert"" by Keki N. Daruwalla."
21595,Kya Kehna,2000,Missing,Missing,insufficient sample,3.0,Missing,Missing,"Priya, a young college girl faces hardships and challenges after she becomes pregnant before marriage."
21598,Har Dil Jo Pyar Karega...,2000,insufficient sample,3.0,0.2857142857142857,14.0,Missing,Missing,"Raj is a struggling singer chasing his dreams in Mumbai, India. One night, he rescues a girl, Pooja, from a car accident and takes her to the hospital. As she lies in a coma, her wealthy family assume that Raj is the man with whom their daughter eloped. Sensing opportunity, he assumes this new identity. When Pooja's best friend, Jahnvi, shows up, however, Raj starts to like her. After Pooja wakes up and falls for Raj, a tricky love triangle occurs."
21600,Beti No. 1,2000,Missing,Missing,Missing,Missing,Missing,Missing,"This warmhearted comedy takes place in a household completely dominated by Durga Bhatnagar, an imposing matriarch who's desperate for a grandson and heir."
21601,Khauff,2000,Missing,Missing,insufficient sample,3.0,Missing,Missing,"While returning home from the marriage of her friend, Ritu Pereira, Neha Verma, an air hostess, witnesses the brutal death of Superintendent of Police Jaidev Singh,..."
21602,Jis Desh Mein Ganga Rehta Hai,2000,insufficient sample,2.0,Missing,Missing,Missing,Missing,"Gangaram alias Ganga has been raised by his foster parents who reside in the village thus he gets accustom to village life. 24 years later his birth parents multi-millionaire Avinash and his wife Radha comes to ask him to move into their bungalow located in the city to which Ganga agrees and goes to bid farewell to his friends and girlfriend Saawni. While in the city Ganga is introduced to his elder brother, Milind, his wife, Supriya, and his younger brother; Ganga finds it very hard to adjust to the city life and is often scuffed at. Avinash arranges his marriage with equally wealthy Tina to which he agrees although he is not comfortable with this marriage as he is still in love with Saawni; meanwhile Ganga's honest policy gets him and his new found family into further problems."
