,title,year,crew_pct_women,crew_n,cast_pct_women,cast_n,bechdel_score,bechdel_desc,synopsis
23499,Kaalo,2010,Missing,Missing,Missing,Missing,Missing,Missing,"Kaalo is a Hindi horror film, directed by Wilson Louis and produced by Yash Patnaik, Mamta Patnaik and Dhaval Gada. The film was released on 17 December 2010 under the Beyond Dreams Entertainment Ltd. banner. It Is loosely based on the 1990 American science fiction horror comedy film Tremors"
23500,No Home Movie,2015,insufficient sample,3.0,insufficient sample,1.0,Missing,Missing,"Documentary about humans dealing with changing technology, the basic concepts of communication, cinema, and Akerman's mother, seen in her Brussels apartment."
23502,Bloodlock,2008,Missing,Missing,Missing,Missing,Missing,Missing,"Christine and her husband Barry have bought an old fixer upper in a small town, using her recent inheritance, believing that fixing it up and a fresh start, will help her recover from a near nervous breakdown. Christine has invited her sister Lisa to move in with them unaware that she is having an affair with husband Barry. Barry, a police detective, only stays with Christine for her money and is looking a way to rid himself permanently of her. Lisa flirts with Barry under Christine?s nose delighting in the thrill of the possibility of being discovered. They find a secret room in the basement laundry with a heavy, titanium door with a cross and mystical writings, locked by an intricate mechanism. They joke about it but only as a way of coping with the mounting fear that it hides something horrible."
23503,Shor in the City,2011,Missing,Missing,insufficient sample,5.0,Missing,Missing,Various residents and career-criminals face challenges in crime-laden Mumbai.
23504,Yeh Saali Zindagi,2011,Missing,Missing,insufficient sample,7.0,Missing,Missing,Arun who has seen his lover in other man's arms cant forget her beauty and is always distracted by it. And wants to help her in any sought of situation even save her love from kidnappers.
23505,No One Killed Jessica,2011,Missing,Missing,insufficient sample,3.0,Missing,Missing,A reporter teams up with the sister of a murdered model in order to bring her case justice.
23508,404: Error Not Found,2011,Missing,Missing,Missing,Missing,Missing,Missing,A brilliant student starts hallucinating after moving into a room that was occupied by another who committed suicide.
23509,Shuttlecock Boys,2012,Missing,Missing,Missing,Missing,Missing,Missing,"Shuttlecock Boys revolves around the lives, successes and failures of four friends who hail from lower-middle-class backgrounds in Delhi. Should we accept what life offers to us on a platter or should we try to chase our dreams, taking the path less taken? That’s the question our protagonists Gaurav, Manav, Pankaj and Loveleen seek answer to, as they decide to embark upon an eventful journey that will change the course of their lives and careers forever. The one thing that unites these four friends is their common love for badminton. Every evening they meet for a couple of games in their neighborhood joking about their lives and pulling each other’s legs. This part of the day is the most pleasant part of their otherwise dreary lives. While playing badminton one such night, they decide to do something on their own. This very attempt becomes their lifeline putting them on a litmus test of determination, courage, luck and spirit of friendship."
23510,1920: Evil Returns,2012,Missing,Missing,insufficient sample,3.0,Missing,Missing,"This story revolves around a famous poet who meets a woman who is in trouble. In order to treat her, he takes her to Shimla in a big hospital, but soon that woman gets possessed by devil and goes out of control. Now the question remains that what is the relation that poet shares with her which compelled him to go to any extent to save her, why she was possessed by devil and who is the devil."
23512,Chhodo Kal Ki Baatein,2012,Missing,Missing,insufficient sample,2.0,Missing,Missing,"A workaholic wakes up to find himself stuck in a time warp. What follows is a series of bizarre events, until he meets a mystery man who gives him life-changing lessons."
23513,Spike Island,2012,insufficient sample,4.0,0.4,15.0,Missing,Missing,"Teenage musicians travel to England's Spike Island in the hope of attending an outdoor performance by their favorite band, the Stone Roses."
23514,Conducta,2014,insufficient sample,3.0,insufficient sample,3.0,3,There are two or more women in this movie and they talk to each other about something other than a man,"Meet Chala, an eleven year-old boy with a hard life and strong respect for Carmela, his sixth grade teacher. The pair develops a solid bond, but after Carmela suffers an accident, things get complicated…"
23515,Conspiracy Encounters,2016,Missing,Missing,insufficient sample,1.0,Missing,Missing,"On the night of March 13th, 1997, strange lights were witnessed flying over the Phoenix sky, and in their wake a ""man"" appeared. Jimmy and Father Michael feel their lives affected by this stranger. Baffled, Father Michael travels to Mexico to seek advice from his mentor. But a series of accidents prevents the truth from being revealed, and Father Michael is left even more alone and afraid. What he later discovers defies his perception of reality and the core of all he has ever believed. For Jimmy, the mysterious man provides guidance towards finding what he has sought for many years."
23518,Pretpark Nederland,2006,Missing,Missing,Missing,Missing,Missing,Missing,Michiel van Erp shows us what the Dutch do in their spare time and takes a look at the industry behind all these leisure activities.
23519,Sharunas Bartas: An Army of One,2010,insufficient sample,1.0,Missing,Missing,Missing,Missing,"A subjective portrait of the famous Lithuanian filmmaker. The film combines interviews of Bartas, talking about his films, his creative intentions, reminiscing about the beginning of his career as a filmmaker, and Coudray’s personal opinion on the director."
23520,Le tango des Rashevski,2003,insufficient sample,3.0,Missing,Missing,Missing,Missing,"Adolphe 'Dolfo' Rashevski travels to Israel with grandson Ric, but his brother, orthodox rabbi Samuel 'Shmouel, refuses to come attend their fellow Auschwitz survivor sister Rosa's funeral. Back in their home, the whole well-integrated family and their 'gojim' (non-Jewish and would-be) partners regularly wrestle with the meaning of Jewish blood, traditions and religion. For one it seems the way to gain a wife, for others the bomb under or the obstacle for a marriage. Yet love tends to conquer all but death."
23521,Terminus paradis,1998,insufficient sample,3.0,insufficient sample,4.0,Missing,Missing,"The level of disinterest in personal affairs has become so cynical in Bucharest that people cheer even an inept army and police manhunt. Meanwhile, Mitu and Elena get to know each other in the course of a vodka drinking contest and discover that they are both dissatisfied with the status quo. Mitu is about to begin military service and Elena is to be married to a man she does not love. They decide they are meant for each other and plan on a different future, one that is on a collision course with the authorities, and start a mad affair."
23523,Trying to Kiss the Moon,1994,Missing,Missing,Missing,Missing,Missing,Missing,This autobiographical film evolves from the perspective of events and images over a period of over 50 years.
23524,Uitgesloten,2001,Missing,Missing,insufficient sample,6.0,Missing,Missing,"Uitgesloten is set in 1983. Jonathan is 18 and, just like his best friend Coen, he has grown up in the Jehovah's Witnesses. In this world with its strict rules, Jonathan and Coen however have their own ideas. Both have girlfriends, Marjan and Annemiek, who live in a very different world: the girls study at art school and mix with squatters. The boys do not tell their girlfriends about their background and they anxiously keep Marjan and Annemiek hidden from their own community. The friends lead a double life: they ring doorbells to distribute the Ontwaakt! and play in a band for the Jehovah's Witnesses, while they also visit ska concerts and squatters' bars and become increasingly caught up in the worldly life of Marjan and Annemiek."
23525,De uitverkorene,2006,Missing,Missing,insufficient sample,3.0,Missing,Missing,"The two brothers Van der Laan, of strict religion, have been running Holland's most successful software company for 10 years when suddenly their financial manager leaves the firm. The lives of the brothers and their families get turned upside down when they hire a young hot shot financial specialist, in order to pursue their goal to bring the company to the NASDAQ."
