,title,year,crew_pct_women,crew_n,cast_pct_women,cast_n,bechdel_score,bechdel_desc,synopsis
15704,Grumpy Cat's Worst Christmas Ever,2014,insufficient sample,6.0,Missing,Missing,Missing,Missing,"A lonely cat living in a mall pet shop has a sour outlook on life until, in the midst of the holiday rush, she’s swept up into a robbery and a friendship with a human girl."
15705,Paddington,2014,insufficient sample,5.0,Missing,Missing,Missing,Missing,"A young Peruvian bear travels to London in search of a new home. Finding himself lost and alone at Paddington Station, he meets the kindly Brown family."
15706,Drei Stunden,2013,Missing,Missing,insufficient sample,4.0,Missing,Missing,"For years, Martin has been working on his great play about cloud castles, flying pirates and a feisty princess. His secret role model for the leading character is his good friend Isabel, a cheeky young woman who is waging war on genetically modified seeds around the world. And she is leaving tomorrow to go to the middle of Africa for the next three years."
15707,Redemption: For Robbing the Dead,2011,insufficient sample,3.0,insufficient sample,8.0,Missing,Missing,"For Robbing the Dead is a story of compassion - compassion toward those who may seem the least deserving of Christian love. It follows the story of Henry Heath, a law officer in 1862 Salt Lake City. Heath finds himself responsible for the well-being of a prisoner whom he despises - an impoverished French immigrant named Jean Baptiste who is convicted of robbing the graves of the recently deceased. Baptiste is exiled to Antelope Island in the Great Salt Lake. With no one willing to look after this man, Henry Heath becomes Baptiste's sole defense against the hostile isolation of Antelope Island and the contempt of an entire community. Through his somewhat reluctant service, Heath's heart softens and his own sorrows find relief."
15708,Jessabelle,2014,insufficient sample,9.0,insufficient sample,8.0,Missing,Missing,A young woman recuperating at her father's run-down home after a tragic accident soon encounters a terrifying presence with a connection to her long-deceased mother.
15709,Maze Runner: The Scorch Trials,2015,Missing,Missing,Missing,Missing,3,There are two or more women in this movie and they talk to each other about something other than a man,"Thomas and his fellow Gladers face their greatest challenge yet: searching for clues about the mysterious and powerful organization known as WCKD. Their journey takes them to the Scorch, a desolate landscape filled with unimaginable obstacles. Teaming up with resistance fighters, the Gladers take on WCKD’s vastly superior forces and uncover its shocking plans for them all."
15710,Kink,2013,insufficient sample,2.0,insufficient sample,3.0,Missing,Missing,"Director Christina Voros and producer James Franco pull back the curtain on the fetish empire of Kink.com, the Internet's largest producer of BDSM content. In a particularly obscure corner of an industry that operates largely out of public view, Kink.com's directors and models strive for authenticity. In an enterprise often known for exploitative practices, Kink.com upholds an ironclad set of values to foster an environment that is safe, sane, and consensual."
15712,Showrunners: The Art of Running a TV Show,2014,Missing,Missing,Missing,Missing,Missing,Missing,"“Showrunners” is the first ever feature length documentary film to explore the fascinating world of US television showrunners and the creative forces aligned around them. These are the people responsible for creating, writing and overseeing every element of production on one of the United State’s biggest exports – television drama and comedy series.  Often described as the most complex job in the entertainment business, a showrunner is the chief writer / producer on a TV series and, in most instances, the show’s creator. Battling daily between art and commerce, showrunners manage every aspect of a TV show’s development and production: creative, financial and logistical."
15713,My Brother Tom,2001,insufficient sample,1.0,Missing,Missing,Missing,Missing,"A teenage girl, Jessica, befriends a teenage boy called Tom, who is bullied by a local gang. She is abused by Jack, who is both her neighbour and school teacher, and Tom is sexually abused by his father. Together they bond in the woods, creating a private reality that no-one else can enter."
15715,Scooby-Doo! Frankencreepy,2014,insufficient sample,1.0,0.2727272727272727,11.0,Missing,Missing,"Scooby-Doo and those ""meddling kids"" Shaggy, Fred, Daphne and Velma are back in this all-new original movie! Velma discovers she's inherited her great-great-uncle Dr. Von Dinkenstein’s cursed castle in the terrifying town of Transylvania…Pennsylvania, that is. Just when the Gang persuades Velma to go claim her inheritance, the ghost of Dinkenstein Castle blows up the Mystery Machine as a warning! Now the Crew must spring back into action, but this time it's personal! Who's responsible for the Dinkenstein monster? What family secret has Velma been hiding? Will Fred recover from the loss of his beloved Mystery Machine? Can any helpless snack survive Scooby and Shaggy's monster-sized appetites? This Scooby-Doo adventure has enough spooky fun to make the whole family come alive!"
15716,The Ghost and the Whale,2016,Missing,Missing,Missing,Missing,Missing,Missing,"A man, Joseph, loses his wife at sea, then spirals deep into a world of confusion. The wife's brothers' need revenge! Joseph tries to tell anyone who will listen that a whale killed his beautiful Annabel Lee, but even he doesn't quite remember the truth. A journey into the depths of his mind, a conversation with a whale and blood thirsty brothers."
15717,Burt's Buzz,2014,Missing,Missing,Missing,Missing,Missing,Missing,"BURT'S BUZZ is an in-depth and personal look at the life of Burt Shavitz, known to millions around the world as the ""Burt"" of the Burt’s Bees natural product brand. The documentary explores what it means to be marketed as an icon, and how that life differs from the one of the man behind the logo."
15718,Ice Age: A Mammoth Christmas,2011,insufficient sample,3.0,insufficient sample,9.0,Missing,Missing,"When Sid accidentally destroys Manny's heirloom Christmas rock and ends up on Santa's naughty list, he leads a hilarious quest to the North Pole to make things right and ends up making things much worse. Now it's up to Manny and his prehistoric posse to band together and save Christmas for the entire world!"
15719,The Bloody Olive,1997,Missing,Missing,insufficient sample,1.0,Missing,Missing,A murder-à-trois in every conceivable way.
15720,Hey Bartender,2013,Missing,Missing,Missing,Missing,Missing,Missing,"Two bartenders try to achieve their dreams through bartending. An injured Marine turns his goals to becoming a principal bartender at the best cocktail bar in the world. A young man leaves his white collar job to buy the corner bar in his hometown, and years later he struggles to keep it afloat. Featuring the world's most renowned bartenders and access to the most exclusive bars in New York, this is the story of the comeback of the cocktail and the rebirth of the bartender."
15721,Kajaki,2014,insufficient sample,6.0,Missing,Missing,Missing,Missing,British soldiers guarding the Kajaki Dam set out to rescue a three-man team after one of them loses a leg to a landmine.
15722,Sippur Gadol,2009,insufficient sample,1.0,insufficient sample,2.0,Missing,Missing,"Four overweight friends from the Israeli city of Ramle are fed up of dieting and the dieting club they belong to. When Herzl (155 kilos), the main protagonist, loses his job as a cook and starts working as a dishwasher in a Japanese restaurant in Ramle he discovers the world of Sumo where large people such as himself are honored and appreciated. Through Kitano (60 kilos), the restaurant owner, a former Sumo coach in Japan (who is supposedly hiding from the Yakuza in Israel), he falls in love with a sport involving ""two fatsos in diapers and girly hairdos"". Herzl wants Kitano to be their coach but Kitano is reluctant - they first have to earn their spurs. ""A MATTER OF SIZE"" is a comedy about a ‘coming out’ of a different kind - overweight people learning to accept themselves."
